Crash_Date,Crash_Time,City_Name,Zip_Code,Latitude,Longitude,Collision_id,Vechicle_Type
2020-07-09,17:10:00,QUEENS,11692.0,40.589954,-73.79709,4327079,Station Wagon/Sport Utility Vehicle
2020-07-09,07:35:00,BROOKLYN,11221.0,40.691097,-73.927704,4328457,Station Wagon/Sport Utility Vehicle
2020-07-09,22:48:00,MANHATTAN,10035.0,40.79859,-73.933525,4328035,Station Wagon/Sport Utility Vehicle
2020-07-09,17:50:00,BROOKLYN,11229.0,40.610947,-73.953606,4327223,Station Wagon/Sport Utility Vehicle
2020-07-09,21:47:00,BROOKLYN,11232.0,40.653755,-74.00501,4327055,Sedan
2020-07-09,20:00:00,BROOKLYN,11212.0,40.67131,-73.91309,4329721,Station Wagon/Sport Utility Vehicle
2020-07-09,21:00:00,QUEENS,11368.0,40.74323,-73.85492,4327074,Sedan
2020-07-09,22:30:00,MANHATTAN,10036.0,40.75979,-73.98793,4328618,Horse
2020-07-09,00:00:00,BROOKLYN,11225.0,40.66235,-73.95082,4328845,Station Wagon/Sport Utility Vehicle
2020-07-09,17:32:00,QUEENS,11375.0,40.720165,-73.844795,4327673,Sedan
2020-07-09,19:10:00,BROOKLYN,11206.0,40.696884,-73.94657,4327033,Sedan
2020-07-09,17:00:00,BROOKLYN,11225.0,40.669777,-73.9583,4328860,Station Wagon/Sport Utility Vehicle
2020-07-09,08:26:00,BRONX,10461.0,40.835014,-73.83097,4327107,Station Wagon/Sport Utility Vehicle
2020-07-09,09:28:00,MANHATTAN,10038.0,40.70919,-74.00679,4332801,Station Wagon/Sport Utility Vehicle
2020-07-09,12:52:00,BROOKLYN,11203.0,40.65368,-73.942154,4327646,Sedan
2020-07-09,10:25:00,BROOKLYN,11221.0,40.692398,-73.94239,4327782,Tractor Truck Diesel
2020-07-09,12:00:00,BRONX,10472.0,40.832005,-73.862305,4327254,Sedan
2020-07-09,00:07:00,BRONX,10452.0,40.837425,-73.92037,4326814,Sedan
2020-07-09,10:45:00,BRONX,10468.0,40.86004,-73.908615,4327121,Sedan
2020-07-09,22:20:00,BROOKLYN,11207.0,40.67562,-73.88826,4327604,Sedan
2020-07-09,10:58:00,BRONX,10469.0,40.85977,-73.84643,4327486,Station Wagon/Sport Utility Vehicle
2020-07-09,12:30:00,BROOKLYN,11206.0,40.703053,-73.942505,4326988,Station Wagon/Sport Utility Vehicle
2020-07-09,23:10:00,QUEENS,11691.0,40.598846,-73.761925,4327147,Pick-up Truck
2020-07-09,09:07:00,QUEENS,11358.0,40.76027,-73.80401,4326942,Station Wagon/Sport Utility Vehicle
2020-07-09,17:15:00,BROOKLYN,11215.0,40.669186,-73.98106,4327092,Station Wagon/Sport Utility Vehicle
2020-07-09,20:18:00,BRONX,10456.0,40.830914,-73.92047,4329527,moped
2020-07-09,01:00:00,BRONX,10467.0,40.87595,-73.86189,4329023,Station Wagon/Sport Utility Vehicle
2020-07-09,10:00:00,BRONX,10458.0,40.866257,-73.888504,4326979,Station Wagon/Sport Utility Vehicle
2020-07-09,23:20:00,BRONX,10457.0,40.83781,-73.900345,4327474,Station Wagon/Sport Utility Vehicle
2020-07-09,14:25:00,QUEENS,11368.0,40.757137,-73.870285,4328299,Sedan
2020-07-09,13:10:00,BRONX,10461.0,40.84063,-73.8383,4327108,Station Wagon/Sport Utility Vehicle
2020-07-09,22:45:00,QUEENS,11368.0,40.742237,-73.855095,4327078,Sedan
2020-07-09,11:40:00,MANHATTAN,10023.0,40.78108,-73.985374,4326996,Sedan
2020-07-09,08:54:00,QUEENS,11369.0,40.75775,-73.88197,4334132,Sedan
2020-07-09,14:00:00,BROOKLYN,11212.0,40.669067,-73.91495,4329049,Station Wagon/Sport Utility Vehicle
2020-07-09,07:07:00,BRONX,10454.0,40.802197,-73.9091,4326968,Sedan
2020-07-09,00:00:00,BROOKLYN,11212.0,40.66549,-73.92137,4327949,Ambulance
2020-07-09,13:30:00,BROOKLYN,11211.0,40.711468,-73.96178,4327352,Station Wagon/Sport Utility Vehicle
2020-07-09,11:45:00,MANHATTAN,10010.0,40.7402,-73.98215,4327151,Sedan
2020-07-09,19:00:00,QUEENS,11435.0,40.714546,-73.82266,4327198,Sedan
2020-07-09,21:30:00,BROOKLYN,11236.0,40.64165,-73.89069,4328558,Station Wagon/Sport Utility Vehicle
2020-07-09,07:40:00,MANHATTAN,10002.0,40.72163,-73.99353,4326966,Sedan
2020-07-09,12:00:00,BROOKLYN,11203.0,40.6416,-73.93802,4327650,Sedan
2020-07-09,15:30:00,BRONX,10457.0,40.843002,-73.90359,4327477,Sedan
2020-07-09,23:35:00,BRONX,10469.0,40.85959,-73.83904,4327496,Sedan
2020-07-09,09:16:00,BROOKLYN,11210.0,40.614136,-73.94836,4326947,Station Wagon/Sport Utility Vehicle
2020-07-09,06:03:00,MANHATTAN,10001.0,40.75045,-73.9873,4330187,Sedan
2020-07-09,18:00:00,QUEENS,11433.0,40.688778,-73.786446,4327260,Sedan
2020-07-09,11:30:00,BRONX,10455.0,40.815426,-73.898476,4327081,Sedan
2020-07-09,10:15:00,BROOKLYN,11234.0,40.606,-73.92845,4327207,Station Wagon/Sport Utility Vehicle
2020-07-09,10:09:00,BRONX,10451.0,40.822033,-73.91182,4327481,Bike
2020-07-09,17:50:00,BROOKLYN,11210.0,40.63497,-73.94112,4327651,Station Wagon/Sport Utility Vehicle
2020-07-09,10:40:00,MANHATTAN,10029.0,40.79159,-73.952705,4333672,Sedan
2020-07-09,10:20:00,STATEN ISLAND,10301.0,40.646606,-74.0863,4327361,Sedan
2020-07-09,08:35:00,BRONX,10473.0,40.818592,-73.86231,4326952,Station Wagon/Sport Utility Vehicle
2020-07-09,17:30:00,QUEENS,11435.0,40.685135,-73.80506,4327282,Sedan
2020-07-09,13:20:00,BROOKLYN,11213.0,40.66925,-73.93944,4330231,Taxi
2020-07-09,21:30:00,QUEENS,11385.0,40.703106,-73.905,4327525,Station Wagon/Sport Utility Vehicle
2020-07-09,18:16:00,MANHATTAN,10128.0,40.77918,-73.9508,4327273,Sedan
2020-07-09,19:15:00,BROOKLYN,11220.0,40.642204,-74.00399,4327057,Sedan
2020-07-09,14:54:00,MANHATTAN,10065.0,40.75964,-73.95817,4328762,Sedan
2020-07-09,17:00:00,BRONX,10468.0,40.865345,-73.90849,4327122,Sedan
2020-07-09,21:06:00,BROOKLYN,11201.0,40.692234,-73.987305,4327046,Bike
2020-07-09,17:40:00,BROOKLYN,11207.0,40.65993,-73.891655,4327617,Sedan
2020-07-09,00:00:00,BROOKLYN,11237.0,40.69499,-73.9073,4328691,Sedan
2020-07-09,15:39:00,MANHATTAN,10014.0,40.73679,-74.00125,4327471,Station Wagon/Sport Utility Vehicle
2020-07-09,10:30:00,QUEENS,11691.0,40.60877,-73.757805,4327803,Sedan
2020-07-09,19:30:00,QUEENS,11357.0,40.790165,-73.80753,4327089,Sedan
2020-07-09,12:00:00,MANHATTAN,10009.0,40.722065,-73.97591,4327392,Sedan
2020-07-09,14:00:00,BROOKLYN,11231.0,40.673183,-74.00262,4327331,Sedan
2020-07-09,15:00:00,BROOKLYN,11208.0,40.667862,-73.85761,4327630,Station Wagon/Sport Utility Vehicle
2020-07-09,12:30:00,MANHATTAN,10027.0,40.80917,-73.94089,4327181,Moped
2020-07-09,13:14:00,QUEENS,11411.0,40.688885,-73.73833,4326991,Station Wagon/Sport Utility Vehicle
2020-07-09,00:15:00,BROOKLYN,11223.0,40.59404,-73.97091,4327228,Station Wagon/Sport Utility Vehicle
2020-07-09,16:00:00,QUEENS,11429.0,40.719845,-73.73213,4327042,Sedan
2020-07-09,18:00:00,MANHATTAN,10016.0,40.748116,-73.97984,4327023,Sedan
2020-07-09,03:48:00,BRONX,10473.0,40.815266,-73.859726,4326955,E-Bike
2020-07-09,11:00:00,BROOKLYN,11207.0,40.675632,-73.89878,4327582,Sedan
2020-07-09,20:30:00,BRONX,10460.0,40.846542,-73.88561,4327790,Sedan
2020-07-09,06:15:00,QUEENS,11368.0,40.764053,-73.8422,4326969,Station Wagon/Sport Utility Vehicle
2020-07-09,23:20:00,BRONX,10456.0,40.82942,-73.91226,4327177,Convertible
2020-07-09,22:30:00,BROOKLYN,11213.0,40.67036,-73.94262,4328052,Sedan
2020-07-09,12:15:00,QUEENS,11372.0,40.74939,-73.88779,4327341,Sedan
2020-07-09,17:51:00,MANHATTAN,10032.0,40.84019,-73.94307,4327129,Station Wagon/Sport Utility Vehicle
2020-07-09,19:50:00,QUEENS,11368.0,40.756317,-73.857735,4328308,Ambulance
2020-07-09,19:00:00,BROOKLYN,11208.0,40.67809,-73.8842,4327616,Station Wagon/Sport Utility Vehicle
2020-07-09,20:00:00,BROOKLYN,11201.0,40.696198,-73.98869,4327032,Sedan
2020-07-09,13:09:00,STATEN ISLAND,10309.0,40.557484,-74.20753,4327170,Sedan
2020-07-09,11:35:00,BROOKLYN,11212.0,40.665627,-73.92045,4327932,Sedan
2020-07-09,17:55:00,QUEENS,11372.0,40.748123,-73.87929,4328095,Station Wagon/Sport Utility Vehicle
2020-07-09,10:47:00,BROOKLYN,11204.0,40.622833,-73.988625,4327094,Van
2020-07-09,08:50:00,QUEENS,11426.0,40.740448,-73.722115,4326990,Sedan
2020-07-09,05:05:00,QUEENS,11378.0,40.720306,-73.891846,4327535,Sedan
2020-07-09,13:59:00,MANHATTAN,10033.0,40.8468,-73.931854,4327218,Motorcycle
2020-07-09,11:48:00,MANHATTAN,10128.0,40.78143,-73.954185,4328580,Sedan
2020-07-09,10:03:00,BRONX,10455.0,40.81727,-73.90214,4326999,Station Wagon/Sport Utility Vehicle
2020-07-09,12:30:00,MANHATTAN,10033.0,40.84984,-73.934975,4327002,Station Wagon/Sport Utility Vehicle
2020-07-09,22:42:00,MANHATTAN,10035.0,40.807087,-73.94178,4328015,Station Wagon/Sport Utility Vehicle
2020-07-09,15:45:00,QUEENS,11416.0,40.682564,-73.85199,4327075,Sedan
2020-07-09,10:15:00,BROOKLYN,11207.0,40.662086,-73.88248,4333895,Sedan
2020-07-09,05:58:00,BROOKLYN,11204.0,40.611675,-73.976494,4327286,Sedan
2020-07-09,20:15:00,STATEN ISLAND,10310.0,40.6347,-74.106544,4327950,Sedan
2020-07-09,10:35:00,BRONX,10461.0,40.842175,-73.83004,4327106,Sedan
2020-07-09,00:00:00,BROOKLYN,11203.0,40.642857,-73.94582,4327656,Station Wagon/Sport Utility Vehicle
2020-07-09,11:57:00,QUEENS,11385.0,40.700493,-73.90142,4327517,Station Wagon/Sport Utility Vehicle
2020-07-09,14:25:00,QUEENS,11420.0,40.66549,-73.819534,4327090,Sedan
2020-07-09,16:30:00,QUEENS,11436.0,40.680202,-73.793564,4327259,Pick-up Truck
2020-07-09,11:40:00,BROOKLYN,11225.0,40.662918,-73.95434,4327416,Station Wagon/Sport Utility Vehicle
2020-07-09,11:54:00,BROOKLYN,11236.0,40.635506,-73.913284,4328539,Sedan
2020-07-09,18:29:00,QUEENS,11691.0,40.603405,-73.760574,4327125,Motorcycle
2020-07-09,19:15:00,BROOKLYN,11216.0,40.678394,-73.94692,4328094,Sedan
2020-07-09,08:10:00,QUEENS,11377.0,40.74995,-73.89914,4327012,Box Truck
2020-07-09,10:30:00,BROOKLYN,11206.0,40.703915,-73.9409,4326993,Sedan
2020-07-09,23:00:00,BRONX,10467.0,40.882217,-73.88046,4327124,Station Wagon/Sport Utility Vehicle
2020-07-09,16:55:00,BROOKLYN,11212.0,40.668827,-73.918816,4327933,Sedan
2020-07-09,13:51:00,BROOKLYN,11219.0,40.628654,-73.99517,4327765,Sedan
2020-07-09,16:40:00,BROOKLYN,11234.0,40.61423,-73.93636,4327209,Station Wagon/Sport Utility Vehicle
2020-07-09,16:00:00,QUEENS,11385.0,40.70025,-73.88419,4327539,Bus
2020-07-09,20:30:00,BROOKLYN,11213.0,40.669403,-73.94221,4328092,Sedan
2020-07-09,00:40:00,BRONX,10458.0,40.8617,-73.89139,4326872,Motorcycle
2020-07-09,14:15:00,BRONX,10472.0,40.82874,-73.877304,4327257,Station Wagon/Sport Utility Vehicle
2020-07-09,18:00:00,MANHATTAN,10018.0,40.758915,-73.9997,4327344,Station Wagon/Sport Utility Vehicle
2020-07-09,13:21:00,BROOKLYN,11213.0,40.666313,-73.94528,4328632,Station Wagon/Sport Utility Vehicle
2020-07-09,14:59:00,MANHATTAN,10065.0,40.764107,-73.96682,4327217,Sedan
2020-07-09,11:25:00,MANHATTAN,10024.0,40.783844,-73.979996,4326989,Sedan
2020-07-09,17:40:00,QUEENS,11420.0,40.66764,-73.806244,4327101,Station Wagon/Sport Utility Vehicle
2020-07-09,01:26:00,BRONX,10454.0,40.804905,-73.91883,4333866,Station Wagon/Sport Utility Vehicle
2020-07-09,20:40:00,QUEENS,11364.0,40.75093,-73.75457,4327048,Sedan
2020-07-09,13:10:00,BROOKLYN,11233.0,40.684998,-73.9287,4328065,Station Wagon/Sport Utility Vehicle
2020-07-09,17:30:00,QUEENS,11434.0,40.67002,-73.78312,4327258,Sedan
2020-07-09,15:20:00,BRONX,10461.0,40.84888,-73.85455,4327491,Pick-up Truck
2020-07-09,19:30:00,QUEENS,11379.0,40.71235,-73.89129,4333009,Box Truck
2020-07-09,18:00:00,BROOKLYN,11235.0,40.586258,-73.94893,4327230,Sedan
2020-07-09,00:04:00,BROOKLYN,11236.0,40.648155,-73.89539,4328993,Sedan
2020-07-09,02:05:00,QUEENS,11103.0,40.76524,-73.913895,4327093,Taxi
2020-07-09,18:00:00,BROOKLYN,11226.0,40.654068,-73.96177,4327187,Station Wagon/Sport Utility Vehicle
2020-07-09,22:08:00,MANHATTAN,10003.0,40.737915,-73.99223,4327150,Taxi
2020-07-09,16:35:00,BROOKLYN,11212.0,40.66843,-73.91919,4329050,Sedan
2020-07-09,09:00:00,BRONX,10459.0,40.81989,-73.892525,4327080,Sedan
2020-07-09,11:30:00,BROOKLYN,11249.0,40.705154,-73.962814,4326992,Sedan
2020-07-09,07:00:00,QUEENS,11420.0,40.679523,-73.81077,4326958,Station Wagon/Sport Utility Vehicle
2020-07-09,08:43:00,MANHATTAN,10001.0,40.75326,-74.00383,4336165,Bike
2020-07-09,01:14:00,MANHATTAN,10026.0,40.80302,-73.948975,4337479,Sedan
2020-07-09,14:45:00,BROOKLYN,11211.0,40.714825,-73.95882,4335983,Motorcycle
2020-07-09,21:38:00,MANHATTAN,10003.0,40.735313,-73.994125,4327249,Sedan
2020-07-09,22:37:00,MANHATTAN,10065.0,40.761486,-73.96062,4327272,Sedan
2020-07-09,11:15:00,BRONX,10460.0,40.842052,-73.88951,4327155,Station Wagon/Sport Utility Vehicle
2020-07-09,17:08:00,BROOKLYN,11213.0,40.669403,-73.94221,4328089,Sedan
2020-07-09,20:14:00,MANHATTAN,10013.0,40.723213,-74.00621,4327458,Sedan
2020-07-09,18:30:00,BRONX,10464.0,40.86569,-73.80516,4327740,Sedan
2020-07-09,23:30:00,BRONX,10474.0,40.81464,-73.88557,4327349,Sedan
2020-07-09,20:08:00,BRONX,10467.0,40.86816,-73.86729,4327494,Bus
2020-07-09,16:05:00,QUEENS,11416.0,40.688168,-73.83899,4327070,Station Wagon/Sport Utility Vehicle
2020-07-09,09:30:00,BROOKLYN,11219.0,40.636932,-73.99982,4327096,Station Wagon/Sport Utility Vehicle
2020-07-09,22:30:00,BROOKLYN,11237.0,40.698807,-73.91837,4327145,Station Wagon/Sport Utility Vehicle
2020-07-09,02:15:00,QUEENS,11368.0,40.7553,-73.87009,4333353,Sedan
2020-07-09,17:50:00,MANHATTAN,10035.0,40.80477,-73.94139,4327018,Station Wagon/Sport Utility Vehicle
2020-07-09,11:28:00,QUEENS,11101.0,40.74413,-73.927055,4327014,Sedan
2020-07-09,20:30:00,BROOKLYN,11230.0,40.61748,-73.95556,4327904,Sedan
2020-07-09,10:25:00,BROOKLYN,11249.0,40.71081,-73.9684,4326997,Station Wagon/Sport Utility Vehicle
2020-07-09,17:00:00,BROOKLYN,11210.0,40.612194,-73.95185,4327186,Sedan
2020-07-09,01:37:00,BROOKLYN,11225.0,40.668224,-73.953445,4328012,Station Wagon/Sport Utility Vehicle
2020-07-09,21:45:00,BROOKLYN,11236.0,40.641026,-73.89602,4328526,Station Wagon/Sport Utility Vehicle
2020-07-09,08:13:00,BROOKLYN,11203.0,40.644253,-73.93252,4326923,Sedan
2020-07-09,09:25:00,BRONX,10453.0,40.858368,-73.903915,4326938,Ambulance
2020-07-09,09:00:00,BRONX,10469.0,40.877033,-73.846375,4326984,Taxi
2020-07-09,08:45:00,QUEENS,11426.0,40.73994,-73.721085,4327364,Sedan
2020-07-09,00:05:00,BROOKLYN,11236.0,40.63209,-73.88781,4328568,Sedan
2020-07-09,23:12:00,QUEENS,11106.0,40.761353,-73.935394,4327709,Sedan
2020-07-09,05:30:00,QUEENS,11412.0,40.70752,-73.7641,4327027,Sedan
2020-07-09,05:07:00,BRONX,10467.0,40.880672,-73.86782,4327115,Sedan
2020-07-09,17:30:00,MANHATTAN,10065.0,40.764454,-73.95797,4327136,Motorcycle
2020-07-09,11:42:00,BROOKLYN,11215.0,40.669838,-73.99114,4327091,Dump
2020-07-09,07:31:00,MANHATTAN,10029.0,40.789204,-73.95483,4327031,Sedan
2020-07-08,17:11:00,BROOKLYN,11220.0,40.644985,-74.01769,4327053,Sedan
2020-07-08,13:35:00,BROOKLYN,11210.0,40.615883,-73.95349,4327185,Sedan
2020-07-08,00:30:00,BRONX,10457.0,40.842667,-73.90685,4326819,Taxi
2020-07-08,15:55:00,BROOKLYN,11203.0,40.648598,-73.923256,4326932,Station Wagon/Sport Utility Vehicle
2020-07-08,17:50:00,BRONX,10459.0,40.818893,-73.89229,4326837,Box Truck
2020-07-08,16:49:00,BRONX,10452.0,40.842773,-73.922806,4326818,Sedan
2020-07-08,11:00:00,STATEN ISLAND,10308.0,40.543495,-74.14747,4327165,Sedan
2020-07-08,12:48:00,QUEENS,11428.0,40.717533,-73.73888,4326709,Box Truck
2020-07-08,06:39:00,BROOKLYN,11236.0,40.63456,-73.91354,4328966,Sedan
2020-07-08,22:37:00,BROOKLYN,11234.0,40.6146,-73.92448,4327206,Sedan
2020-07-08,19:30:00,BROOKLYN,11222.0,40.72516,-73.9466,4328210,4 dr sedan
2020-07-08,10:00:00,QUEENS,11105.0,40.76995,-73.90962,4326689,Sedan
2020-07-08,02:30:00,QUEENS,11355.0,40.746555,-73.82621,4326766,Sedan
2020-07-08,17:40:00,STATEN ISLAND,10306.0,40.564705,-74.12721,4326779,Station Wagon/Sport Utility Vehicle
2020-07-08,12:20:00,BROOKLYN,11210.0,40.624275,-73.947426,4326710,Sedan
2020-07-08,14:54:00,BRONX,10454.0,40.804905,-73.91883,4326788,Taxi
2020-07-08,16:54:00,BRONX,10466.0,40.896687,-73.84511,4326976,Station Wagon/Sport Utility Vehicle
2020-07-08,20:40:00,MANHATTAN,10010.0,40.7367,-73.974464,4327019,Sedan
2020-07-08,11:25:00,BROOKLYN,11221.0,40.687496,-73.93297,4332983,Sedan
2020-07-08,17:05:00,QUEENS,11372.0,40.755875,-73.882454,4328317,Sedan
2020-07-08,14:21:00,BROOKLYN,11221.0,40.692356,-73.911064,4326812,Sedan
2020-07-08,07:45:00,BROOKLYN,11211.0,40.717926,-73.954895,4326889,Station Wagon/Sport Utility Vehicle
2020-07-08,17:30:00,QUEENS,11422.0,40.651684,-73.73212,4327043,Sedan
2020-07-08,05:15:00,BROOKLYN,11208.0,40.68068,-73.86945,4327597,Station Wagon/Sport Utility Vehicle
2020-07-08,12:05:00,MANHATTAN,10038.0,40.7103,-74.00106,4333800,Sedan
2020-07-08,22:03:00,BRONX,10466.0,40.886486,-73.82625,4326980,Sedan
2020-07-08,14:40:00,QUEENS,11417.0,40.670757,-73.84173,4326804,Motorscooter
2020-07-08,19:00:00,QUEENS,11418.0,40.69507,-73.82376,4326833,Station Wagon/Sport Utility Vehicle
2020-07-08,16:30:00,QUEENS,11433.0,40.7055,-73.78886,4326749,Station Wagon/Sport Utility Vehicle
2020-07-08,23:15:00,BROOKLYN,11206.0,40.700104,-73.94726,4326822,Sedan
2020-07-08,17:21:00,BROOKLYN,11231.0,40.676487,-73.99873,4326750,Station Wagon/Sport Utility Vehicle
2020-07-08,10:43:00,BROOKLYN,11206.0,40.69789,-73.9439,4326824,Station Wagon/Sport Utility Vehicle
2020-07-08,21:45:00,BROOKLYN,11235.0,40.57563,-73.96395,4326830,Pick-up Truck
2020-07-08,15:15:00,QUEENS,11372.0,40.747692,-73.89381,4333322,AMBULANCE
2020-07-08,18:15:00,BROOKLYN,11208.0,40.67898,-73.881065,4327603,Station Wagon/Sport Utility Vehicle
2020-07-08,12:00:00,QUEENS,11435.0,40.70792,-73.816826,4327022,Sedan
2020-07-08,13:05:00,BROOKLYN,11218.0,40.64033,-73.978935,4326870,Taxi
2020-07-08,11:20:00,MANHATTAN,10024.0,40.781837,-73.979294,4326839,Sedan
2020-07-08,15:10:00,QUEENS,11375.0,40.71759,-73.85438,4328705,Sedan
2020-07-08,07:23:00,QUEENS,11378.0,40.72421,-73.89856,4326630,Sedan
2020-07-08,11:50:00,MANHATTAN,10016.0,40.747208,-73.97382,4332213,Sedan
2020-07-08,02:57:00,BRONX,10456.0,40.82194,-73.90743,4326967,Garbage or Refuse
2020-07-08,23:02:00,QUEENS,11433.0,40.69687,-73.78072,4327028,Sedan
2020-07-08,06:00:00,BROOKLYN,11203.0,40.648182,-73.93001,4327660,Sedan
2020-07-08,19:40:00,BRONX,10457.0,40.847763,-73.90729,4326866,Taxi
2020-07-08,10:45:00,QUEENS,11692.0,40.590885,-73.786125,4326834,Sedan
2020-07-08,17:10:00,BROOKLYN,11203.0,40.659172,-73.92726,4329858,Sedan
2020-07-08,14:05:00,MANHATTAN,10065.0,40.76786,-73.96408,4326940,Sedan
2020-07-08,15:47:00,BRONX,10457.0,40.84181,-73.90424,4326874,Taxi
2020-07-08,16:46:00,MANHATTAN,10012.0,40.72709,-73.991554,4327398,Bike
2020-07-08,09:40:00,QUEENS,11358.0,40.76643,-73.78864,4326725,Sedan
2020-07-08,18:10:00,BROOKLYN,11233.0,40.678024,-73.920265,4328078,Station Wagon/Sport Utility Vehicle
2020-07-08,10:00:00,QUEENS,11418.0,40.69116,-73.8383,4326654,Station Wagon/Sport Utility Vehicle
2020-07-08,08:30:00,QUEENS,11101.0,40.755157,-73.93755,4326649,Fork lift
2020-07-08,18:40:00,BRONX,10467.0,40.86995,-73.87054,4328998,Station Wagon/Sport Utility Vehicle
2020-07-08,11:05:00,BROOKLYN,11201.0,40.689777,-73.97747,4326775,Ambulance
2020-07-08,19:16:00,QUEENS,11434.0,40.671566,-73.78466,4326759,Station Wagon/Sport Utility Vehicle
2020-07-08,07:15:00,BROOKLYN,11208.0,40.678867,-73.87087,4327587,Station Wagon/Sport Utility Vehicle
2020-07-08,10:35:00,BRONX,10452.0,40.83448,-73.9244,4326672,Station Wagon/Sport Utility Vehicle
2020-07-08,16:00:00,QUEENS,11432.0,40.707226,-73.804504,4326748,Sedan
2020-07-08,18:30:00,BRONX,10457.0,40.848114,-73.88583,4326902,Station Wagon/Sport Utility Vehicle
2020-07-08,20:33:00,BROOKLYN,11210.0,40.622955,-73.93723,4327202,E-Bike
2020-07-08,10:30:00,BROOKLYN,11238.0,40.677715,-73.95621,4328096,Box Truck
2020-07-08,13:00:00,BRONX,10469.0,40.877033,-73.846375,4326975,Station Wagon/Sport Utility Vehicle
2020-07-08,07:30:00,BROOKLYN,11233.0,40.68101,-73.92868,4328077,Sedan
2020-07-08,12:30:00,QUEENS,11413.0,40.681133,-73.747894,4326730,Station Wagon/Sport Utility Vehicle
2020-07-08,13:30:00,BRONX,10466.0,40.885803,-73.8616,4326971,Sedan
2020-07-08,18:30:00,BROOKLYN,11203.0,40.661217,-73.93141,4327003,Sedan
2020-07-08,17:00:00,BRONX,10468.0,40.866997,-73.902084,4326800,Taxi
2020-07-08,20:20:00,STATEN ISLAND,10314.0,40.58946,-74.12777,4326778,Sedan
2020-07-08,20:58:00,STATEN ISLAND,10314.0,40.611706,-74.12767,4327961,Sedan
2020-07-08,21:47:00,BROOKLYN,11236.0,40.645027,-73.91998,4327657,Sedan
2020-07-08,17:17:00,QUEENS,11433.0,40.69182,-73.78779,4326758,Sedan
2020-07-08,18:51:00,BRONX,10457.0,40.84171,-73.90432,4326838,Sedan
2020-07-08,12:00:00,BRONX,10451.0,40.824795,-73.91111,4326876,Sedan
2020-07-08,14:30:00,QUEENS,11411.0,40.695957,-73.742744,4326729,Sedan
2020-07-08,23:20:00,BRONX,10468.0,40.862812,-73.907555,4326850,Tractor Truck Diesel
2020-07-08,14:45:00,QUEENS,11372.0,40.75509,-73.88977,4327337,Station Wagon/Sport Utility Vehicle
2020-07-08,01:35:00,BRONX,10460.0,40.834972,-73.89406,4326598,Sedan
2020-07-08,09:50:00,BROOKLYN,11213.0,40.664616,-73.936386,4327713,Sedan
2020-07-08,19:00:00,BROOKLYN,11209.0,40.636673,-74.031555,4327184,Sedan
2020-07-08,18:45:00,QUEENS,11385.0,40.694107,-73.89737,4330852,Sedan
2020-07-08,17:17:00,MANHATTAN,10034.0,40.87229,-73.91269,4327004,Station Wagon/Sport Utility Vehicle
2020-07-08,10:45:00,QUEENS,11356.0,40.78015,-73.84421,4326771,Station Wagon/Sport Utility Vehicle
2020-07-08,22:30:00,QUEENS,11436.0,40.673847,-73.795715,4326941,Sedan
2020-07-08,17:40:00,QUEENS,11101.0,40.74597,-73.927635,4326762,Sedan
2020-07-08,16:46:00,BROOKLYN,11236.0,40.651012,-73.91024,4327665,Station Wagon/Sport Utility Vehicle
2020-07-08,21:50:00,BROOKLYN,11236.0,40.636734,-73.89831,4328560,Station Wagon/Sport Utility Vehicle
2020-07-08,20:30:00,QUEENS,11377.0,40.7452,-73.89111,4326847,Sedan
2020-07-08,07:05:00,BRONX,10455.0,40.80948,-73.90302,4331036,Tractor Truck Diesel
2020-07-08,15:00:00,MANHATTAN,10002.0,40.71721,-73.98016,4327049,Sedan
2020-07-08,11:32:00,QUEENS,11379.0,40.71404,-73.8996,4326703,Station Wagon/Sport Utility Vehicle
2020-07-08,09:40:00,BRONX,10469.0,40.87015,-73.84562,4326701,Sedan
2020-07-08,17:30:00,BROOKLYN,11208.0,40.67901,-73.86816,4327593,Station Wagon/Sport Utility Vehicle
2020-07-08,23:50:00,QUEENS,11414.0,40.659504,-73.84965,4326799,Sedan
2020-07-08,03:14:00,BROOKLYN,11226.0,40.656044,-73.95374,4327414,Sedan
2020-07-08,02:45:00,QUEENS,11354.0,40.76536,-73.82787,4326764,Sedan
2020-07-08,23:50:00,BRONX,10472.0,40.829754,-73.87374,4326957,Station Wagon/Sport Utility Vehicle
2020-07-08,09:20:00,BRONX,10468.0,40.86423,-73.904526,4326663,Sedan
2020-07-08,18:30:00,BROOKLYN,11207.0,40.65993,-73.891655,4332312,Sedan
2020-07-08,20:50:00,BROOKLYN,11222.0,40.73328,-73.95213,4326894,Station Wagon/Sport Utility Vehicle
2020-07-08,16:15:00,QUEENS,11373.0,40.733967,-73.87177,4326860,Sedan
2020-07-08,17:00:00,QUEENS,11414.0,40.656963,-73.84322,4326798,Sedan
2020-07-08,13:31:00,BRONX,10462.0,40.82916,-73.844086,4326954,Pick-up Truck
2020-07-08,19:30:00,BROOKLYN,11207.0,40.659622,-73.88331,4327590,Station Wagon/Sport Utility Vehicle
2020-07-08,13:00:00,MANHATTAN,10007.0,40.712063,-74.01016,4328573,Sedan
2020-07-08,09:00:00,BRONX,10466.0,40.89623,-73.85821,4326965,Station Wagon/Sport Utility Vehicle
2020-07-08,16:49:00,QUEENS,11367.0,40.726604,-73.81425,4326761,Sedan
